"Unit_Code","Park_Name","Lake_Code","Start_Date","Event_Duplicate","Field_Split","Number_of_Sweeps","GPS_Used","Start_Time","End_Time","General_Invert_Notes","Invert_Duplicate","Sample_Date_Collected","Sample_Collection_Procedure","Order","Family","Taxon","Count","Large_or_Rare","Life_Stage","Unique","Qualifier","ProportionOfSampleUsed","Invertebrate_Species_Record_Notes"
"LAVO","Lassen Volcanic National Park","10871",2013-08-08,"No",,15,"Yes","11:30","12:15","Invert Notes:  Bottom of lake is so fine that it made invert sifting very difficult.","No",2013-08-07,"KICK","Hemiptera","Corixidae","Corixidae",1,,"Larva","No",,"59.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10871",2013-08-08,"No",,15,"Yes","11:30","12:15","Invert Notes:  Bottom of lake is so fine that it made invert sifting very difficult.","No",2013-08-07,"KICK","Coleoptera","Dytiscidae","Liodessus obscurellus",3,,"Adult","Yes",,"59.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10871",2013-08-08,"No",,15,"Yes","11:30","12:15","Invert Notes:  Bottom of lake is so fine that it made invert sifting very difficult.","No",2013-08-07,"KICK","Hemiptera","Gerridae","Gerridae",1,,"Adult","Yes","Damaged","59.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10871",2013-08-08,"No",,15,"Yes","11:30","12:15","Invert Notes:  Bottom of lake is so fine that it made invert sifting very difficult.","No",2013-08-07,"KICK","Rhynchobdellida","Glossiphoniidae","Helobdella",1,,"Unknown","Yes",,"59.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10871",2013-08-08,"No",,15,"Yes","11:30","12:15","Invert Notes:  Bottom of lake is so fine that it made invert sifting very difficult.","No",2013-08-07,"KICK","Coleoptera","Hydrochidae","Hydrochus",1,,"Adult","Yes",,"59.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10871",2013-08-08,"No",,15,"Yes","11:30","12:15","Invert Notes:  Bottom of lake is so fine that it made invert sifting very difficult.","No",2013-08-07,"KICK","Diptera","Chironomidae","Microtendipes Pedellus Gr.",1,,"Larva","Yes",,"59.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10871",2013-08-08,"No",,15,"Yes","11:30","12:15","Invert Notes:  Bottom of lake is so fine that it made invert sifting very difficult.","No",2013-08-07,"KICK","Odonata","Coenagrionidae","Coenagrionidae",1,,"Larva","Yes","Damaged","59.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10871",2013-08-08,"No",,15,"Yes","11:30","12:15","Invert Notes:  Bottom of lake is so fine that it made invert sifting very difficult.","No",2013-08-07,"KICK","Diptera","Chironomidae","Cladopelma",4,,"Larva","Yes",,"59.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10871",2013-08-08,"No",,15,"Yes","11:30","12:15","Invert Notes:  Bottom of lake is so fine that it made invert sifting very difficult.","No",2013-08-07,"KICK","Diptera","Chironomidae","Chironomus",48,,"Larva","Yes",,"59.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10871",2013-08-08,"No",,15,"Yes","11:30","12:15","Invert Notes:  Bottom of lake is so fine that it made invert sifting very difficult.","No",2013-08-07,"KICK","Diptera","Chironomidae","Polypedilum",394,,"Larva","Yes",,"59.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10871",2013-08-08,"No",,15,"Yes","11:30","12:15","Invert Notes:  Bottom of lake is so fine that it made invert sifting very difficult.","No",2013-08-07,"KICK","Diptera","Chironomidae","Ablabesmyia",23,,"Larva","Yes",,"59.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10871",2013-08-08,"No",,15,"Yes","11:30","12:15","Invert Notes:  Bottom of lake is so fine that it made invert sifting very difficult.","No",2013-08-07,"KICK","Diptera","Chironomidae","Paramerina",1,,"Larva","Yes",,"59.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10871",2013-08-08,"No",,15,"Yes","11:30","12:15","Invert Notes:  Bottom of lake is so fine that it made invert sifting very difficult.","No",2013-08-07,"KICK","Diptera","Chironomidae","Procladius",4,,"Larva","Yes",,"59.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10871",2013-08-08,"No",,15,"Yes","11:30","12:15","Invert Notes:  Bottom of lake is so fine that it made invert sifting very difficult.","No",2013-08-07,"KICK","Diptera","Chironomidae","Psectrocladius",7,,"Larva","Yes",,"59.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10871",2013-08-08,"No",,15,"Yes","11:30","12:15","Invert Notes:  Bottom of lake is so fine that it made invert sifting very difficult.","No",2013-08-07,"KICK","Hemiptera","Corixidae","Sigara",1,,"Adult","Yes","Damaged","59.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10871",2013-08-08,"No",,15,"Yes","11:30","12:15","Invert Notes:  Bottom of lake is so fine that it made invert sifting very difficult.","No",2013-08-07,"KICK","Diptera","Chironomidae","Tribelos",133,,"Larva","Yes",,"59.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10871",2013-08-08,"No",,15,"Yes","11:30","12:15","Invert Notes:  Bottom of lake is so fine that it made invert sifting very difficult.","No",2013-08-07,"KICK","Coleoptera","Dytiscidae","Agabus",1,,"Adult","Yes","Damaged","59.1666666666667 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK",,,"Nemata",19,,"Unknown","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Rhynchobdellida","Glossiphoniidae","Helobdella",36,,"Unknown","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Trichoptera","Limnephilidae","Limnephilus",3,,"Larva","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Diptera","Chironomidae","Limnophyes",1,,"Larva","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Lumbriculida","Lumbriculidae","Lumbriculidae",1,,"Immature","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Diptera","Chironomidae","Microtendipes",2,,"Pupa","No",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Diptera","Chironomidae","Microtendipes Pedellus Gr.",46,,"Larva","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Diptera","Chironomidae","Psectrocladius",24,,"Larva","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Tubificida","Naididae","Nais",7,,"Unknown","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Diptera","Dolichopodidae","Dolichopodidae",1,,"Larva","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Hemiptera","Notonectidae","Notonecta",1,,"Larva","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Diptera","Chironomidae","Paratanytarsus",2,,"Larva","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Trombidiformes","Pionidae","Piona",2,,"Adult","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Veneroida","Sphaeriidae","Pisidium",13,,"Immature","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Diptera","Chironomidae","Polypedilum",4,,"Larva","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Diptera","Chironomidae","Procladius",76,,"Larva","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Tubificida","Naididae","Naididae",4,,"Immature","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Diplostraca",,"Cladocera",26,,"Unknown","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Diptera","Chironomidae","Zavrelimyia",7,,"Larva","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Diptera","Chironomidae","Ablabesmyia",62,,"Larva","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Odonata","Aeshnidae","Aeshnidae",2,,"Larva","Yes","Early Instar","40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Odonata",,"Anisoptera",1,,"Larva","Yes","Early Instar","40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Ephemeroptera","Baetidae","Callibaetis",1,,"Larva","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Diptera","Chaoboridae","Chaoborus",13,,"Larva","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Coleoptera","Gyrinidae","Gyrinus",2,,"Larva","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Diptera","Chironomidae","Chironomus",31,,"Larva","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Trombidiformes","Oxidae","Frontipoda",5,,"Adult","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Diptera","Chironomidae","Cladopelma",94,,"Larva","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Odonata","Coenagrionidae","Coenagrionidae",4,,"Larva","Yes","Early Instar","40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK",,,"Copepoda",4,,"Unknown","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Coleoptera","Dytiscidae","Coptotomus",2,,"Larva","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Hemiptera","Corixidae","Corixidae",2,,"Larva","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Diptera","Chironomidae","Corynoneura",19,,"Larva","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Diptera","Chironomidae","Endochironomus",7,,"Larva","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Diptera","Chironomidae","Chironomini",1,,"Pupa","No","Damaged","40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Diptera","Chironomidae","Tanypodinae",9,,"Pupa","No","Damaged","40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Diptera","Chironomidae","Tanytarsus",45,,"Larva","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Trichoptera","Leptoceridae","Oecetis",1,,"Larva","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Megaloptera","Sialidae","Sialis",9,,"Larva","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Diptera","Chironomidae","Tanypodinae",3,,"Larva","No","Early Instar","40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Diptera","Chironomidae","Tribelos",20,,"Larva","Yes",,"40 %",
"LAVO","Lassen Volcanic National Park","10871",2016-08-11,"No",,15,"Yes","11:30","12:00",,"No",2016-08-11,"KICK","Diptera","Chironomidae","Tanytarsini",1,,"Pupa","No","Damaged","40 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","","","Nemata",31,,"Unknown","Yes","","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Diptera","Chironomidae","Tanytarsus",2,,"Larva","Yes","","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Trichoptera","Leptoceridae","Oecetis",1,,"Larva","Yes","","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Diptera","Chironomidae","Tribelos",13,,"Larva","Yes","","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Diptera","Chironomidae","Phaenopsectra",45,,"Larva","Yes","","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Diptera","Chironomidae","Procladius",1,,"Larva","Yes","","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Lumbriculida","Lumbriculidae","Lumbriculidae",1,,"Immature","Yes","","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Coleoptera","Dytiscidae","Liodessus",2,,"Adult","Yes","Damaged","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Odonata","Lestidae","Lestes",9,,"Larva","Yes","Damaged","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Hemiptera","Corixidae","Corixidae",3,,"Larva","No","","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Diplostraca","","Cladocera",4,,"Unknown","Yes","","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Diptera","Chironomidae","Microtendipes Pedellus Gr.",1,,"Larva","Yes","","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Diptera","Chironomidae","Ablabesmyia",10,,"Larva","Yes","","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Odonata","","Anisoptera",3,,"Larva","Yes","Early Instar","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Diptera","Chironomidae","Cladopelma",57,,"Larva","Yes","","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Diptera","Chironomidae","Tanypodinae",3,,"Pupa","No","Damaged","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Diptera","Chironomidae","Chironomus",56,,"Larva","Yes","","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Diptera","Chironomidae","Psectrocladius",1,,"Pupa","No","","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Diptera","Chironomidae","Zavrelimyia",3,,"Larva","Yes","","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Trichoptera","Phryganeidae","Phryganeidae",1,,"Larva","Yes","Early Instar","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Tubificida","Naididae","Nais",17,,"Unknown","Yes","","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Hemiptera","Gerridae","Gerridae",1,,"Larva","Yes","","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Odonata","Aeshnidae","Aeshnidae",2,,"Larva","Yes","Early Instar","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Hemiptera","Notonectidae","Notonecta kirbyi",3,,"Adult","Yes","","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Trichoptera","","Trichoptera",1,,"Pupa","No","Damaged","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","","","Copepoda",2,,"Unknown","Yes","","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Diptera","Chironomidae","Polypedilum",344,,"Larva","Yes","","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Diptera","Chironomidae","Psectrocladius",10,,"Larva","Yes","","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Hemiptera","Corixidae","Hesperocorixa",1,,"Adult","Yes","Female","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Enchytraeida","Enchytraeidae","Enchytraeidae",6,,"Unknown","Yes","","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Diptera","Chironomidae","Corynoneura",7,,"Larva","Yes","","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10871",2019-08-22,"No",,15,"Yes","14:45","15:00","split unknown","No",2019-08-22,"KICK","Diptera","Chironomidae","Cryptochironomus",1,,"Larva","Yes","","13.3333333333333 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Hemiptera","Notonectidae","Notonecta kirbyi",12,,"Adult","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Trichoptera","Leptoceridae","Oecetis",11,,"Larva","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Veneroida","Sphaeriidae","Pisidium",6,,"Immature","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Diptera","Chironomidae","Procladius",62,,"Larva","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Diptera","Chironomidae","Psectrocladius",1,,"Pupa","No",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Diptera","Chironomidae","Polypedilum",30,,"Larva","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Hemiptera","Notonectidae","Notonecta",6,,"Larva","No",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Odonata","Libellulidae","Leucorrhinia glacialis",1,,"Larva","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Diptera","Chironomidae","Endochironomus",2,,"Larva","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK",,,"Nemata",9,,"Unknown","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Coleoptera","Dytiscidae","Liodessus affinis complex",1,,"Adult","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Trombidiformes","Oxidae","Frontipoda",4,,"Adult","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Tubificida","Naididae","Nais",9,,"Unknown","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Hemiptera","Gerridae","Gerridae",2,,"Larva","No",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Lumbriculida","Lumbriculidae","Lumbriculidae",16,,"Immature","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Diptera","Chironomidae","Microtendipes Pedellus Gr.",8,,"Larva","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Hemiptera","Gerridae","Gerris incognitus",2,,"Adult","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Coleoptera","Hydrochidae","Hydrochus",1,,"Adult","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Enchytraeida","Enchytraeidae","Enchytraeus",48,,"Unknown","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Diptera","Chironomidae","Tanytarsus",1,,"Larva","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Diptera","Chironomidae","Ablabesmyia",1,,"Larva","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Hemiptera","Corixidae","Cenocorixa",4,,"Adult","No","Female","60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Odonata","Libellulidae","Libellulidae",3,,"Larva","No","Damaged","60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Ephemeroptera","Baetidae","Callibaetis",27,,"Larva","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Hemiptera","Corixidae","Sigara omani",2,,"Adult","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK",,,"Copepoda",43,,"Unknown","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Diptera","Chironomidae","Cryptochironomus",9,,"Larva","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Diptera","Chaoboridae","Chaoborus",39,,"Larva","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Diptera","Chironomidae","Corynoneura",8,,"Larva","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Diptera","Chironomidae","Chironomini",1,,"Larva","No","Early Instar","60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Odonata","Coenagrionidae","Coenagrionidae",6,,"Larva","Yes","Damaged","60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Diptera","Chironomidae","Chironomus",1,,"Larva","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Diptera","Chironomidae","Zavrelimyia",27,,"Larva","Yes",,"60 %",
"LAVO","Lassen Volcanic National Park","10934",2016-08-30,"No",,15,"Yes","12:50","13:40",,"No",2016-08-30,"KICK","Diptera","Chironomidae","Cladopelma",22,,"Larva","Yes",,"60 %",
